n,L,K,p.value,epsilon,seed
600,75,100,0.039603960396039604,0.09999999999999999,26
600,75,100,0.0297029702970297,0.15000000000000002,26
600,75,100,0.009900990099009901,0.2,26
600,75,100,0.009900990099009901,0.25,26
600,75,100,0.009900990099009901,0.3,26
600,75,100,0.009900990099009901,0.35000000000000003,26
600,75,100,0.009900990099009901,0.4,26
600,75,100,0.009900990099009901,0.45,26
600,75,100,0.7425742574257426,0,27
600,75,100,0.44554455445544555,0.05,27
600,75,100,0.2871287128712871,0.09999999999999999,27
600,75,100,0.07920792079207921,0.15000000000000002,27
600,75,100,0.009900990099009901,0.2,27
600,75,100,0.009900990099009901,0.25,27
600,75,100,0.009900990099009901,0.3,27
600,75,100,0.009900990099009901,0.35000000000000003,27
600,75,100,0.009900990099009901,0.4,27
600,75,100,0.009900990099009901,0.45,27
600,75,100,0.45544554455445546,0,28
600,75,100,0.009900990099009901,0.05,28
600,75,100,0.009900990099009901,0.09999999999999999,28
600,75,100,0.009900990099009901,0.15000000000000002,28
600,75,100,0.009900990099009901,0.2,28
600,75,100,0.009900990099009901,0.25,28
600,75,100,0.009900990099009901,0.3,28
600,75,100,0.009900990099009901,0.35000000000000003,28
600,75,100,0.009900990099009901,0.4,28
600,75,100,0.009900990099009901,0.45,28
600,75,100,0.0594059405940594,0,29
600,75,100,0.16831683168316833,0.05,29
600,75,100,0.009900990099009901,0.09999999999999999,29
600,75,100,0.009900990099009901,0.15000000000000002,29
600,75,100,0.009900990099009901,0.2,29
600,75,100,0.009900990099009901,0.25,29
600,75,100,0.009900990099009901,0.3,29
600,75,100,0.009900990099009901,0.35000000000000003,29
600,75,100,0.009900990099009901,0.4,29
600,75,100,0.009900990099009901,0.45,29
600,75,100,0.0297029702970297,0,30
600,75,100,0.1485148514851485,0.05,30
600,75,100,0.07920792079207921,0.09999999999999999,30
600,75,100,0.009900990099009901,0.15000000000000002,30
600,75,100,0.009900990099009901,0.2,30
600,75,100,0.009900990099009901,0.25,30
600,75,100,0.009900990099009901,0.3,30
600,75,100,0.009900990099009901,0.35000000000000003,30
600,75,100,0.009900990099009901,0.4,30
600,75,100,0.009900990099009901,0.45,30
600,75,100,0.40594059405940597,0,31
600,75,100,0.009900990099009901,0.05,31
600,75,100,0.009900990099009901,0.09999999999999999,31
600,75,100,0.009900990099009901,0.15000000000000002,31
600,75,100,0.009900990099009901,0.2,31
600,75,100,0.009900990099009901,0.25,31
600,75,100,0.009900990099009901,0.3,31
600,75,100,0.009900990099009901,0.35000000000000003,31
600,75,100,0.009900990099009901,0.4,31
600,75,100,0.009900990099009901,0.45,31
600,75,100,0.9504950495049505,0,32
600,75,100,0.46534653465346537,0.05,32
600,75,100,0.19801980198019803,0.09999999999999999,32
600,75,100,0.0297029702970297,0.15000000000000002,32
600,75,100,0.019801980198019802,0.2,32
600,75,100,0.009900990099009901,0.25,32
600,75,100,0.009900990099009901,0.3,32
600,75,100,0.009900990099009901,0.35000000000000003,32
600,75,100,0.009900990099009901,0.4,32
600,75,100,0.009900990099009901,0.45,32
600,75,100,0.297029702970297,0,33
600,75,100,0.2376237623762376,0.05,33
600,75,100,0.10891089108910891,0.09999999999999999,33
600,75,100,0.039603960396039604,0.15000000000000002,33
600,75,100,0.009900990099009901,0.2,33
600,75,100,0.009900990099009901,0.25,33
600,75,100,0.009900990099009901,0.3,33
600,75,100,0.009900990099009901,0.35000000000000003,33
600,75,100,0.009900990099009901,0.4,33
600,75,100,0.009900990099009901,0.45,33
600,75,100,0.48514851485148514,0,34
600,75,100,0.1485148514851485,0.05,34
600,75,100,0.0594059405940594,0.09999999999999999,34
600,75,100,0.04950495049504951,0.15000000000000002,34
600,75,100,0.009900990099009901,0.2,34
600,75,100,0.009900990099009901,0.25,34
600,75,100,0.009900990099009901,0.3,34
600,75,100,0.009900990099009901,0.35000000000000003,34
600,75,100,0.009900990099009901,0.4,34
600,75,100,0.009900990099009901,0.45,34
600,75,100,0.9603960396039604,0,35
600,75,100,0.07920792079207921,0.05,35
600,75,100,0.009900990099009901,0.09999999999999999,35
600,75,100,0.009900990099009901,0.15000000000000002,35
600,75,100,0.009900990099009901,0.2,35
600,75,100,0.009900990099009901,0.25,35
600,75,100,0.009900990099009901,0.3,35
600,75,100,0.009900990099009901,0.35000000000000003,35
600,75,100,0.009900990099009901,0.4,35
600,75,100,0.009900990099009901,0.45,35
600,75,100,0.9504950495049505,0,36
600,75,100,0.009900990099009901,0.05,36
600,75,100,0.009900990099009901,0.09999999999999999,36
600,75,100,0.009900990099009901,0.15000000000000002,36
600,75,100,0.009900990099009901,0.2,36
600,75,100,0.009900990099009901,0.25,36
600,75,100,0.009900990099009901,0.3,36
600,75,100,0.009900990099009901,0.35000000000000003,36
600,75,100,0.009900990099009901,0.4,36
600,75,100,0.009900990099009901,0.45,36
600,75,100,0.09900990099009901,0,37
600,75,100,0.15841584158415842,0.05,37
600,75,100,0.09900990099009901,0.09999999999999999,37
600,75,100,0.06930693069306931,0.15000000000000002,37
600,75,100,0.0297029702970297,0.2,37
600,75,100,0.009900990099009901,0.25,37
600,75,100,0.009900990099009901,0.3,37
600,75,100,0.009900990099009901,0.35000000000000003,37
600,75,100,0.009900990099009901,0.4,37
600,75,100,0.009900990099009901,0.45,37
600,75,100,0.2376237623762376,0,38
600,75,100,0.4158415841584158,0.05,38
600,75,100,0.24752475247524752,0.09999999999999999,38
600,75,100,0.10891089108910891,0.15000000000000002,38
600,75,100,0.009900990099009901,0.2,38
600,75,100,0.009900990099009901,0.25,38
600,75,100,0.009900990099009901,0.3,38
600,75,100,0.009900990099009901,0.35000000000000003,38
600,75,100,0.009900990099009901,0.4,38
600,75,100,0.009900990099009901,0.45,38
600,75,100,0.5346534653465347,0,39
600,75,100,0.6237623762376238,0.05,39
600,75,100,0.594059405940594,0.09999999999999999,39
600,75,100,0.40594059405940597,0.15000000000000002,39
600,75,100,0.15841584158415842,0.2,39
600,75,100,0.04950495049504951,0.25,39
600,75,100,0.009900990099009901,0.3,39
600,75,100,0.009900990099009901,0.35000000000000003,39
600,75,100,0.009900990099009901,0.4,39
600,75,100,0.009900990099009901,0.45,39
600,75,100,0.15841584158415842,0,40
600,75,100,0.40594059405940597,0.05,40
600,75,100,0.039603960396039604,0.09999999999999999,40
600,75,100,0.009900990099009901,0.15000000000000002,40
600,75,100,0.009900990099009901,0.2,40
600,75,100,0.009900990099009901,0.25,40
600,75,100,0.009900990099009901,0.3,40
600,75,100,0.009900990099009901,0.35000000000000003,40
600,75,100,0.009900990099009901,0.4,40
600,75,100,0.009900990099009901,0.45,40
600,75,100,0.6237623762376238,0,41
600,75,100,0.594059405940594,0.05,41
600,75,100,0.26732673267326734,0.09999999999999999,41
600,75,100,0.09900990099009901,0.15000000000000002,41
600,75,100,0.009900990099009901,0.2,41
600,75,100,0.009900990099009901,0.25,41
600,75,100,0.009900990099009901,0.3,41
600,75,100,0.009900990099009901,0.35000000000000003,41
600,75,100,0.009900990099009901,0.4,41
600,75,100,0.009900990099009901,0.45,41
600,75,100,0.2079207920792079,0,42
600,75,100,0.039603960396039604,0.05,42
600,75,100,0.0297029702970297,0.09999999999999999,42
600,75,100,0.009900990099009901,0.15000000000000002,42
600,75,100,0.009900990099009901,0.2,42
600,75,100,0.009900990099009901,0.25,42
600,75,100,0.009900990099009901,0.3,42
600,75,100,0.009900990099009901,0.35000000000000003,42
600,75,100,0.009900990099009901,0.4,42
600,75,100,0.009900990099009901,0.45,42
600,75,100,0.8514851485148515,0,43
600,75,100,0.09900990099009901,0.05,43
600,75,100,0.009900990099009901,0.09999999999999999,43
600,75,100,0.009900990099009901,0.15000000000000002,43
600,75,100,0.009900990099009901,0.2,43
600,75,100,0.009900990099009901,0.25,43
600,75,100,0.009900990099009901,0.3,43
600,75,100,0.009900990099009901,0.35000000000000003,43
600,75,100,0.009900990099009901,0.4,43
600,75,100,0.009900990099009901,0.45,43
600,75,100,0.04950495049504951,0,44
600,75,100,0.019801980198019802,0.05,44
600,75,100,0.019801980198019802,0.09999999999999999,44
600,75,100,0.019801980198019802,0.15000000000000002,44
600,75,100,0.009900990099009901,0.2,44
600,75,100,0.009900990099009901,0.25,44
600,75,100,0.009900990099009901,0.3,44
600,75,100,0.009900990099009901,0.35000000000000003,44
600,75,100,0.009900990099009901,0.4,44
600,75,100,0.009900990099009901,0.45,44
600,75,100,0.8217821782178217,0,45
600,75,100,0.039603960396039604,0.05,45
600,75,100,0.009900990099009901,0.09999999999999999,45
600,75,100,0.009900990099009901,0.15000000000000002,45
600,75,100,0.009900990099009901,0.2,45
600,75,100,0.009900990099009901,0.25,45
600,75,100,0.009900990099009901,0.3,45
600,75,100,0.009900990099009901,0.35000000000000003,45
600,75,100,0.009900990099009901,0.4,45
600,75,100,0.009900990099009901,0.45,45
600,75,100,0.9801980198019802,0,46
600,75,100,0.06930693069306931,0.05,46
600,75,100,0.009900990099009901,0.09999999999999999,46
600,75,100,0.009900990099009901,0.15000000000000002,46
600,75,100,0.009900990099009901,0.2,46
600,75,100,0.009900990099009901,0.25,46
600,75,100,0.009900990099009901,0.3,46
600,75,100,0.009900990099009901,0.35000000000000003,46
600,75,100,0.009900990099009901,0.4,46
600,75,100,0.009900990099009901,0.45,46
600,75,100,0.9405940594059405,0,47
600,75,100,0.3564356435643564,0.05,47
600,75,100,0.15841584158415842,0.09999999999999999,47
600,75,100,0.019801980198019802,0.15000000000000002,47
600,75,100,0.009900990099009901,0.2,47
600,75,100,0.009900990099009901,0.25,47
600,75,100,0.009900990099009901,0.3,47
600,75,100,0.009900990099009901,0.35000000000000003,47
600,75,100,0.009900990099009901,0.4,47
600,75,100,0.009900990099009901,0.45,47
600,75,100,0.5643564356435643,0,48
600,75,100,0.25742574257425743,0.05,48
600,75,100,0.0891089108910891,0.09999999999999999,48
600,75,100,0.019801980198019802,0.15000000000000002,48
600,75,100,0.009900990099009901,0.2,48
600,75,100,0.009900990099009901,0.25,48
600,75,100,0.009900990099009901,0.3,48
600,75,100,0.009900990099009901,0.35000000000000003,48
600,75,100,0.009900990099009901,0.4,48
600,75,100,0.009900990099009901,0.45,48
600,75,100,0.26732673267326734,0,49
600,75,100,0.0297029702970297,0.05,49
600,75,100,0.009900990099009901,0.09999999999999999,49
600,75,100,0.009900990099009901,0.15000000000000002,49
600,75,100,0.009900990099009901,0.2,49
600,75,100,0.009900990099009901,0.25,49
600,75,100,0.009900990099009901,0.3,49
600,75,100,0.009900990099009901,0.35000000000000003,49
600,75,100,0.009900990099009901,0.4,49
600,75,100,0.009900990099009901,0.45,49
600,75,100,0.48514851485148514,0,50
600,75,100,0.0297029702970297,0.05,50
600,75,100,0.009900990099009901,0.09999999999999999,50
600,75,100,0.009900990099009901,0.15000000000000002,50
600,75,100,0.009900990099009901,0.2,50
600,75,100,0.009900990099009901,0.25,50
600,75,100,0.009900990099009901,0.3,50
600,75,100,0.009900990099009901,0.35000000000000003,50
600,75,100,0.009900990099009901,0.4,50
600,75,100,0.009900990099009901,0.45,50
600,75,100,0.8415841584158416,0,51
600,75,100,0.38613861386138615,0.05,51
600,75,100,0.0891089108910891,0.09999999999999999,51
600,75,100,0.009900990099009901,0.15000000000000002,51
600,75,100,0.009900990099009901,0.2,51
600,75,100,0.009900990099009901,0.25,51
600,75,100,0.009900990099009901,0.3,51
600,75,100,0.009900990099009901,0.35000000000000003,51
600,75,100,0.009900990099009901,0.4,51
600,75,100,0.009900990099009901,0.45,51
600,75,100,0.44554455445544555,0,52
600,75,100,0.019801980198019802,0.05,52
600,75,100,0.019801980198019802,0.09999999999999999,52
600,75,100,0.009900990099009901,0.15000000000000002,52
600,75,100,0.009900990099009901,0.2,52
600,75,100,0.009900990099009901,0.25,52
600,75,100,0.009900990099009901,0.3,52
600,75,100,0.009900990099009901,0.35000000000000003,52
600,75,100,0.009900990099009901,0.4,52
600,75,100,0.009900990099009901,0.45,52
600,75,100,0.8118811881188119,0,53
600,75,100,0.07920792079207921,0.05,53
600,75,100,0.04950495049504951,0.09999999999999999,53
600,75,100,0.009900990099009901,0.15000000000000002,53
600,75,100,0.009900990099009901,0.2,53
600,75,100,0.009900990099009901,0.25,53
600,75,100,0.009900990099009901,0.3,53
600,75,100,0.009900990099009901,0.35000000000000003,53
600,75,100,0.009900990099009901,0.4,53
600,75,100,0.009900990099009901,0.45,53
600,75,100,0.8613861386138614,0,54
600,75,100,0.019801980198019802,0.05,54
600,75,100,0.009900990099009901,0.09999999999999999,54
600,75,100,0.009900990099009901,0.15000000000000002,54
600,75,100,0.009900990099009901,0.2,54
600,75,100,0.009900990099009901,0.25,54
600,75,100,0.009900990099009901,0.3,54
600,75,100,0.009900990099009901,0.35000000000000003,54
600,75,100,0.009900990099009901,0.4,54
600,75,100,0.009900990099009901,0.45,54
600,75,100,0.039603960396039604,0,55
600,75,100,0.7029702970297029,0.05,55
600,75,100,0.6039603960396039,0.09999999999999999,55
600,75,100,0.10891089108910891,0.15000000000000002,55
600,75,100,0.039603960396039604,0.2,55
600,75,100,0.009900990099009901,0.25,55
600,75,100,0.009900990099009901,0.3,55
600,75,100,0.009900990099009901,0.35000000000000003,55
600,75,100,0.009900990099009901,0.4,55
600,75,100,0.009900990099009901,0.45,55
600,75,100,0.10891089108910891,0,56
600,75,100,0.9108910891089109,0.05,56
600,75,100,0.0891089108910891,0.09999999999999999,56
600,75,100,0.0297029702970297,0.15000000000000002,56
600,75,100,0.009900990099009901,0.2,56
600,75,100,0.009900990099009901,0.25,56
600,75,100,0.009900990099009901,0.3,56
600,75,100,0.009900990099009901,0.35000000000000003,56
600,75,100,0.009900990099009901,0.4,56
600,75,100,0.009900990099009901,0.45,56
600,75,100,0.6237623762376238,0,57
600,75,100,0.009900990099009901,0.05,57
600,75,100,0.009900990099009901,0.09999999999999999,57
600,75,100,0.009900990099009901,0.15000000000000002,57
600,75,100,0.009900990099009901,0.2,57
600,75,100,0.009900990099009901,0.25,57
600,75,100,0.009900990099009901,0.3,57
600,75,100,0.009900990099009901,0.35000000000000003,57
600,75,100,0.009900990099009901,0.4,57
600,75,100,0.009900990099009901,0.45,57
600,75,100,0.9900990099009901,0,58
600,75,100,0.16831683168316833,0.05,58
600,75,100,0.019801980198019802,0.09999999999999999,58
600,75,100,0.009900990099009901,0.15000000000000002,58
600,75,100,0.009900990099009901,0.2,58
600,75,100,0.009900990099009901,0.25,58
600,75,100,0.009900990099009901,0.3,58
600,75,100,0.009900990099009901,0.35000000000000003,58
600,75,100,0.009900990099009901,0.4,58
600,75,100,0.009900990099009901,0.45,58
600,75,100,0.5742574257425742,0,59
600,75,100,0.297029702970297,0.05,59
600,75,100,0.039603960396039604,0.09999999999999999,59
600,75,100,0.009900990099009901,0.15000000000000002,59
600,75,100,0.009900990099009901,0.2,59
600,75,100,0.009900990099009901,0.25,59
600,75,100,0.009900990099009901,0.3,59
600,75,100,0.009900990099009901,0.35000000000000003,59
600,75,100,0.009900990099009901,0.4,59
600,75,100,0.009900990099009901,0.45,59
600,75,100,0.5841584158415841,0,60
600,75,100,0.009900990099009901,0.05,60
600,75,100,0.009900990099009901,0.09999999999999999,60
600,75,100,0.009900990099009901,0.15000000000000002,60
600,75,100,0.009900990099009901,0.2,60
600,75,100,0.009900990099009901,0.25,60
600,75,100,0.009900990099009901,0.3,60
600,75,100,0.009900990099009901,0.35000000000000003,60
600,75,100,0.009900990099009901,0.4,60
600,75,100,0.009900990099009901,0.45,60
600,75,100,0.7326732673267327,0,61
600,75,100,0.25742574257425743,0.05,61
600,75,100,0.009900990099009901,0.09999999999999999,61
600,75,100,0.009900990099009901,0.15000000000000002,61
600,75,100,0.009900990099009901,0.2,61
600,75,100,0.009900990099009901,0.25,61
600,75,100,0.009900990099009901,0.3,61
600,75,100,0.009900990099009901,0.35000000000000003,61
600,75,100,0.009900990099009901,0.4,61
600,75,100,0.009900990099009901,0.45,61
600,75,100,0.7821782178217822,0,62
600,75,100,0.1782178217821782,0.05,62
600,75,100,0.019801980198019802,0.09999999999999999,62
600,75,100,0.019801980198019802,0.15000000000000002,62
600,75,100,0.019801980198019802,0.2,62
600,75,100,0.009900990099009901,0.25,62
600,75,100,0.009900990099009901,0.3,62
600,75,100,0.009900990099009901,0.35000000000000003,62
600,75,100,0.009900990099009901,0.4,62
600,75,100,0.009900990099009901,0.45,62
600,75,100,0.5643564356435643,0,63
600,75,100,0.009900990099009901,0.05,63
600,75,100,0.009900990099009901,0.09999999999999999,63
600,75,100,0.009900990099009901,0.15000000000000002,63
600,75,100,0.009900990099009901,0.2,63
600,75,100,0.009900990099009901,0.25,63
600,75,100,0.009900990099009901,0.3,63
600,75,100,0.009900990099009901,0.35000000000000003,63
600,75,100,0.009900990099009901,0.4,63
600,75,100,0.009900990099009901,0.45,63
600,75,100,0.9603960396039604,0,64
600,75,100,0.019801980198019802,0.05,64
600,75,100,0.009900990099009901,0.09999999999999999,64
600,75,100,0.009900990099009901,0.15000000000000002,64
600,75,100,0.009900990099009901,0.2,64
600,75,100,0.009900990099009901,0.25,64
600,75,100,0.009900990099009901,0.3,64
600,75,100,0.009900990099009901,0.35000000000000003,64
600,75,100,0.009900990099009901,0.4,64
600,75,100,0.009900990099009901,0.45,64
600,75,100,0.504950495049505,0,65
600,75,100,0.21782178217821782,0.05,65
600,75,100,0.0594059405940594,0.09999999999999999,65
600,75,100,0.009900990099009901,0.15000000000000002,65
600,75,100,0.009900990099009901,0.2,65
600,75,100,0.009900990099009901,0.25,65
600,75,100,0.009900990099009901,0.3,65
600,75,100,0.009900990099009901,0.35000000000000003,65
600,75,100,0.009900990099009901,0.4,65
600,75,100,0.009900990099009901,0.45,65
600,75,100,0.900990099009901,0,66
600,75,100,0.2871287128712871,0.05,66
600,75,100,0.09900990099009901,0.09999999999999999,66
600,75,100,0.019801980198019802,0.15000000000000002,66
600,75,100,0.019801980198019802,0.2,66
600,75,100,0.009900990099009901,0.25,66
600,75,100,0.009900990099009901,0.3,66
600,75,100,0.009900990099009901,0.35000000000000003,66
600,75,100,0.009900990099009901,0.4,66
600,75,100,0.009900990099009901,0.45,66
600,75,100,0.2079207920792079,0,67
600,75,100,0.07920792079207921,0.05,67
600,75,100,0.009900990099009901,0.09999999999999999,67
600,75,100,0.009900990099009901,0.15000000000000002,67
600,75,100,0.009900990099009901,0.2,67
600,75,100,0.009900990099009901,0.25,67
600,75,100,0.009900990099009901,0.3,67
600,75,100,0.009900990099009901,0.35000000000000003,67
600,75,100,0.009900990099009901,0.4,67
600,75,100,0.009900990099009901,0.45,67
600,75,100,0.7524752475247525,0,68
600,75,100,0.04950495049504951,0.05,68
600,75,100,0.009900990099009901,0.09999999999999999,68
600,75,100,0.009900990099009901,0.15000000000000002,68
600,75,100,0.009900990099009901,0.2,68
600,75,100,0.009900990099009901,0.25,68
600,75,100,0.009900990099009901,0.3,68
600,75,100,0.009900990099009901,0.35000000000000003,68
600,75,100,0.009900990099009901,0.4,68
600,75,100,0.009900990099009901,0.45,68
600,75,100,0.9405940594059405,0,69
600,75,100,0.3465346534653465,0.05,69
600,75,100,0.1188118811881188,0.09999999999999999,69
600,75,100,0.0594059405940594,0.15000000000000002,69
600,75,100,0.009900990099009901,0.2,69
600,75,100,0.009900990099009901,0.25,69
600,75,100,0.009900990099009901,0.3,69
600,75,100,0.009900990099009901,0.35000000000000003,69
600,75,100,0.009900990099009901,0.4,69
600,75,100,0.009900990099009901,0.45,69
600,75,100,0.32673267326732675,0,70
600,75,100,0.09900990099009901,0.05,70
600,75,100,0.009900990099009901,0.09999999999999999,70
600,75,100,0.009900990099009901,0.15000000000000002,70
600,75,100,0.009900990099009901,0.2,70
600,75,100,0.009900990099009901,0.25,70
600,75,100,0.009900990099009901,0.3,70
600,75,100,0.009900990099009901,0.35000000000000003,70
600,75,100,0.009900990099009901,0.4,70
600,75,100,0.009900990099009901,0.45,70
600,75,100,0.09900990099009901,0,71
600,75,100,0.49504950495049505,0.05,71
600,75,100,0.04950495049504951,0.09999999999999999,71
600,75,100,0.019801980198019802,0.15000000000000002,71
600,75,100,0.009900990099009901,0.2,71
600,75,100,0.009900990099009901,0.25,71
600,75,100,0.009900990099009901,0.3,71
600,75,100,0.009900990099009901,0.35000000000000003,71
600,75,100,0.009900990099009901,0.4,71
600,75,100,0.009900990099009901,0.45,71
600,75,100,0.9108910891089109,0,72
600,75,100,0.19801980198019803,0.05,72
600,75,100,0.04950495049504951,0.09999999999999999,72
600,75,100,0.0297029702970297,0.15000000000000002,72
600,75,100,0.009900990099009901,0.2,72
600,75,100,0.009900990099009901,0.25,72
600,75,100,0.009900990099009901,0.3,72
600,75,100,0.009900990099009901,0.35000000000000003,72
600,75,100,0.009900990099009901,0.4,72
600,75,100,0.009900990099009901,0.45,72
600,75,100,0.31683168316831684,0,73
600,75,100,0.09900990099009901,0.05,73
600,75,100,0.019801980198019802,0.09999999999999999,73
600,75,100,0.009900990099009901,0.15000000000000002,73
600,75,100,0.009900990099009901,0.2,73
600,75,100,0.009900990099009901,0.25,73
600,75,100,0.009900990099009901,0.3,73
600,75,100,0.009900990099009901,0.35000000000000003,73
600,75,100,0.009900990099009901,0.4,73
600,75,100,0.009900990099009901,0.45,73
600,75,100,0.594059405940594,0,74
600,75,100,0.039603960396039604,0.05,74
600,75,100,0.019801980198019802,0.09999999999999999,74
600,75,100,0.009900990099009901,0.15000000000000002,74
600,75,100,0.009900990099009901,0.2,74
600,75,100,0.009900990099009901,0.25,74
600,75,100,0.009900990099009901,0.3,74
600,75,100,0.009900990099009901,0.35000000000000003,74
600,75,100,0.009900990099009901,0.4,74
600,75,100,0.009900990099009901,0.45,74
600,75,100,0.5841584158415841,0,75
600,75,100,0.15841584158415842,0.05,75
600,75,100,0.04950495049504951,0.09999999999999999,75
600,75,100,0.009900990099009901,0.15000000000000002,75
600,75,100,0.009900990099009901,0.2,75
600,75,100,0.009900990099009901,0.25,75
600,75,100,0.009900990099009901,0.3,75
600,75,100,0.009900990099009901,0.35000000000000003,75
600,75,100,0.009900990099009901,0.4,75
600,75,100,0.009900990099009901,0.45,75
600,75,100,0.5247524752475248,0,76
600,75,100,0.22772277227722773,0.05,76
600,75,100,0.04950495049504951,0.09999999999999999,76
600,75,100,0.009900990099009901,0.15000000000000002,76
600,75,100,0.009900990099009901,0.2,76
600,75,100,0.009900990099009901,0.25,76
600,75,100,0.009900990099009901,0.3,76
600,75,100,0.009900990099009901,0.35000000000000003,76
600,75,100,0.009900990099009901,0.4,76
600,75,100,0.009900990099009901,0.45,76
600,75,100,0.1188118811881188,0,77
600,75,100,0.009900990099009901,0.05,77
600,75,100,0.009900990099009901,0.09999999999999999,77
600,75,100,0.009900990099009901,0.15000000000000002,77
600,75,100,0.009900990099009901,0.2,77
600,75,100,0.009900990099009901,0.25,77
600,75,100,0.009900990099009901,0.3,77
600,75,100,0.009900990099009901,0.35000000000000003,77
600,75,100,0.009900990099009901,0.4,77
600,75,100,0.009900990099009901,0.45,77
600,75,100,0.297029702970297,0,78
600,75,100,0.8712871287128713,0.05,78
600,75,100,0.37623762376237624,0.09999999999999999,78
600,75,100,0.1485148514851485,0.15000000000000002,78
600,75,100,0.06930693069306931,0.2,78
600,75,100,0.0297029702970297,0.25,78
600,75,100,0.009900990099009901,0.3,78
600,75,100,0.009900990099009901,0.35000000000000003,78
600,75,100,0.009900990099009901,0.4,78
600,75,100,0.009900990099009901,0.45,78
600,75,100,0.8415841584158416,0,79
600,75,100,0.009900990099009901,0.05,79
600,75,100,0.009900990099009901,0.09999999999999999,79
600,75,100,0.009900990099009901,0.15000000000000002,79
600,75,100,0.009900990099009901,0.2,79
600,75,100,0.009900990099009901,0.25,79
600,75,100,0.009900990099009901,0.3,79
600,75,100,0.009900990099009901,0.35000000000000003,79
600,75,100,0.009900990099009901,0.4,79
600,75,100,0.009900990099009901,0.45,79
600,75,100,0.3564356435643564,0,80
600,75,100,0.0594059405940594,0.05,80
600,75,100,0.0297029702970297,0.09999999999999999,80
600,75,100,0.009900990099009901,0.15000000000000002,80
600,75,100,0.009900990099009901,0.2,80
600,75,100,0.009900990099009901,0.25,80
600,75,100,0.009900990099009901,0.3,80
600,75,100,0.009900990099009901,0.35000000000000003,80
600,75,100,0.009900990099009901,0.4,80
600,75,100,0.009900990099009901,0.45,80
600,75,100,0.7425742574257426,0,81
600,75,100,0.4158415841584158,0.05,81
600,75,100,0.06930693069306931,0.09999999999999999,81
600,75,100,0.06930693069306931,0.15000000000000002,81
600,75,100,0.0594059405940594,0.2,81
600,75,100,0.009900990099009901,0.25,81
600,75,100,0.009900990099009901,0.3,81
600,75,100,0.009900990099009901,0.35000000000000003,81
600,75,100,0.009900990099009901,0.4,81
600,75,100,0.009900990099009901,0.45,81
600,75,100,0.9702970297029703,0,82
600,75,100,0.0297029702970297,0.05,82
600,75,100,0.009900990099009901,0.09999999999999999,82
600,75,100,0.009900990099009901,0.15000000000000002,82
600,75,100,0.009900990099009901,0.2,82
600,75,100,0.009900990099009901,0.25,82
600,75,100,0.009900990099009901,0.3,82
600,75,100,0.009900990099009901,0.35000000000000003,82
600,75,100,0.009900990099009901,0.4,82
600,75,100,0.009900990099009901,0.45,82
600,75,100,0.44554455445544555,0,83
600,75,100,0.019801980198019802,0.05,83
600,75,100,0.019801980198019802,0.09999999999999999,83
600,75,100,0.009900990099009901,0.15000000000000002,83
600,75,100,0.009900990099009901,0.2,83
600,75,100,0.009900990099009901,0.25,83
600,75,100,0.009900990099009901,0.3,83
600,75,100,0.009900990099009901,0.35000000000000003,83
600,75,100,0.009900990099009901,0.4,83
600,75,100,0.009900990099009901,0.45,83
600,75,100,0.6831683168316832,0,84
600,75,100,0.19801980198019803,0.05,84
600,75,100,0.039603960396039604,0.09999999999999999,84
600,75,100,0.009900990099009901,0.15000000000000002,84
600,75,100,0.009900990099009901,0.2,84
600,75,100,0.009900990099009901,0.25,84
600,75,100,0.009900990099009901,0.3,84
600,75,100,0.009900990099009901,0.35000000000000003,84
600,75,100,0.009900990099009901,0.4,84
600,75,100,0.009900990099009901,0.45,84
600,75,100,0.7623762376237624,0,85
600,75,100,0.5445544554455446,0.05,85
600,75,100,0.3069306930693069,0.09999999999999999,85
600,75,100,0.1188118811881188,0.15000000000000002,85
600,75,100,0.019801980198019802,0.2,85
600,75,100,0.009900990099009901,0.25,85
600,75,100,0.009900990099009901,0.3,85
600,75,100,0.009900990099009901,0.35000000000000003,85
600,75,100,0.009900990099009901,0.4,85
600,75,100,0.009900990099009901,0.45,85
600,75,100,0.8316831683168316,0,86
600,75,100,0.09900990099009901,0.05,86
600,75,100,0.04950495049504951,0.09999999999999999,86
600,75,100,0.009900990099009901,0.15000000000000002,86
600,75,100,0.009900990099009901,0.2,86
600,75,100,0.009900990099009901,0.25,86
600,75,100,0.009900990099009901,0.3,86
600,75,100,0.009900990099009901,0.35000000000000003,86
600,75,100,0.009900990099009901,0.4,86
600,75,100,0.009900990099009901,0.45,86
600,75,100,0.8514851485148515,0,87
600,75,100,0.12871287128712872,0.05,87
600,75,100,0.009900990099009901,0.09999999999999999,87
600,75,100,0.009900990099009901,0.15000000000000002,87
600,75,100,0.009900990099009901,0.2,87
600,75,100,0.009900990099009901,0.25,87
600,75,100,0.009900990099009901,0.3,87
600,75,100,0.009900990099009901,0.35000000000000003,87
600,75,100,0.009900990099009901,0.4,87
600,75,100,0.009900990099009901,0.45,87
600,75,100,0.6732673267326733,0,88
600,75,100,0.04950495049504951,0.05,88
600,75,100,0.0297029702970297,0.09999999999999999,88
600,75,100,0.009900990099009901,0.15000000000000002,88
600,75,100,0.009900990099009901,0.2,88
600,75,100,0.009900990099009901,0.25,88
600,75,100,0.009900990099009901,0.3,88
600,75,100,0.009900990099009901,0.35000000000000003,88
600,75,100,0.009900990099009901,0.4,88
